Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center
8076,1756875434.8,456,pickup,1734.32861328125,715.9443969726562,2191.16552734375,911.2175903320312,91.95549011230469,-5.17375373840332,Detector,36.00304075593656,-86.60797971870738
8076,1756875434.8,457,trailer,6.5391693115234375,16.91919708251953,302.6055908203125,116.03203582763672,0.0,0.0,Detector,36.00328909689979,-86.60805584054111
8077,1756875434.84,451,truck (other),3827.478271484375,982.587646484375,3832.647216796875,1009.3197631835938,6.378120422363281,7.220672130584717,Localizer,36.00285480433816,-86.60783323296252
8077,1756875434.84,453,midsize,4204.12890625,390.189697265625,4226.32958984375,493.3299865722656,62.20244598388672,6.3686323165893555,Localizer,36.00285556029933,-86.60771376403257
8077,1756875434.84,454,truck (other),3800.005126953125,1162.5870361328125,3888.965576171875,1371.5933837890625,82.60824584960938,4.493403911590576,Localizer,36.00283632311315,-86.60786910298377
8077,1756875434.84,455,midsize,2649.131591796875,425.4919128417969,3008.929931640625,587.5332641601562,91.24462127685547,-4.05531644821167,Localizer,36.00298444864398,-86.60785660749555
8077,1756875434.84,456,pickup,1808.8900146484375,711.62548828125,2272.529541015625,908.7484741210938,81.7568588256836,-4.948386192321777,Localizer,36.00303380157445,-86.60797209579293
8077,1756875434.84,457,trailer,-4.886680603027344,25.273643493652344,297.1454162597656,126.623046875,-11.425819396972656,8.354422569274902,Localizer,36.00328882884395,-86.60805790561707
8078,1756875434.87,451,truck (other),3831.9248046875,990.1447143554688,3835.14501953125,1005.2091674804688,5.588615417480469,7.171656608581543,Localizer,36.00285437365092,-86.60783315920014
8078,1756875434.87,453,midsize,4214.84716796875,423.0755615234375,4250.9091796875,515.9771118164062,35.089111328125,13.08270263671875,Localizer,36.00285194544832,-86.60771652179778
8078,1756875434.87,454,truck (other),3861.306640625,1159.49072265625,3891.324462890625,1329.3123779296875,73.6954116821289,0.4742860794067383,Localizer,36.00283487173854,-86.60786323663655
8078,1756875434.87,455,midsize,2739.548583984375,421.4007568359375,3098.586669921875,582.9765625,90.830078125,-4.098100185394287,Localizer,36.00297615624403,-86.60784738947447
8078,1756875434.87,456,pickup,1892.4705810546875,708.6445922851562,2354.833251953125,906.2801513671875,82.5283203125,-4.289834022521973,Localizer,36.00302632247827,-86.60796409345811
8078,1756875434.87,457,trailer,-16.716108322143555,39.39466094970703,291.3330993652344,143.79835510253906,-11.70517349243164,11.290162086486816,Localizer,36.003287878860256,-86.60806080169434
8079,1756875434.9,451,truck (other),3839.0263671875,996.2823486328125,3839.865234375,1000.376708984375,6.927778720855713,6.7749104499816895,Localizer,36.0028537889124,-86.60783271299438
8079,1756875434.9,453,midsize,4250.20263671875,439.1485290527344,4279.10595703125,523.751708984375,36.65946578979492,13.603113174438477,Localizer,36.00284806049198,-86.60771537674334
8079,1756875434.9,454,truck (other),3844.25439453125,1204.3739013671875,3869.394287109375,1347.8721923828125,26.22720718383789,11.909836769104004,Localizer,36.00283466379534,-86.6078692161404
8079,1756875434.9,455,midsize,2830.667724609375,416.1014099121094,3191.1103515625,578.43359375,91.55003356933594,-4.475793361663818,Localizer,36.00296773017812,-86.60783790230197
8079,1756875434.9,456,pickup,1972.664794921875,703.6427612304688,2438.570556640625,903.2882690429688,81.56219482421875,-4.503915309906006,Localizer,36.003019032813945,-86.6079560083713
8080,1756875434.94,453,midsize,4280.65478515625,462.3395080566406,4301.80615234375,534.8334350585938,33.32107925415039,16.024614334106445,Localizer,36.00284433541282,-86.60771556683467
8080,1756875434.94,454,truck (other),3809.184326171875,1196.7568359375,3816.31298828125,1323.493896484375,-7.140590667724609,4.66681432723999,Localizer,36.00283959344038,-86.60787098678868
8080,1756875434.94,455,midsize,2922.03125,411.2494812011719,3281.728515625,573.3553466796875,91.3857421875,-4.604949474334717,Localizer,36.00295937645252,-86.60782847561106
8080,1756875434.94,456,pickup,2057.039306640625,698.4937744140625,2527.371337890625,898.5380249023438,84.10112762451172,-4.829708099365234,Localizer,36.00301138310009,-86.60794736230503
8081,1756875434.97,453,midsize,4314.7646484375,483.823974609375,4328.6005859375,542.5709838867188,34.64097213745117,17.119159698486328,Localizer,36.00284041832534,-86.60771498212905
8081,1756875434.97,454,truck (other),3789.013916015625,1199.1728515625,3789.190185546875,1312.515380859375,-8.125252723693848,2.9495646953582764,Localizer,36.002841976143,-86.6078725130525
8081,1756875434.97,455,midsize,3011.71875,405.4510498046875,3372.642578125,568.0887451171875,90.59516906738281,-4.986591815948486,Localizer,36.00295112249209,-86.6078190178638
8081,1756875434.97,456,pickup,2140.493896484375,692.8333129882812,2612.068603515625,892.4485473632812,83.51954650878906,-5.166240692138672,Localizer,36.00300403256667,-86.60793881482643
8082,1756875435.0,453,midsize,4349.40576171875,500.9431457519531,4353.14697265625,552.6626586914062,34.64097213745117,17.119159698486328,Detector,36.00283666181532,-86.60771432081322
8082,1756875435.0,455,midsize,3104.025146484375,401.483642578125,3462.29052734375,565.5758056640625,91.21117401123047,-4.513678073883057,Detector,36.00294261423865,-86.60780982620514
8082,1756875435.0,456,pickup,2223.52978515625,687.6256103515625,2692.373779296875,887.0324096679688,82.30557250976562,-5.127509117126465,Detector,36.00299685055839,-86.60793055293132
8082,1756875435.0,458,midsize,305.01654052734375,801.1071166992188,673.2496337890625,960.2616577148438,0.0,0.0,Detector,36.00317072629324,-86.60812282940503
8083,1756875435.04,453,midsize,4354.6806640625,532.1112670898438,4372.0615234375,576.598388671875,22.98433494567871,20.574756622314453,Localizer,36.00283367703743,-86.60771754953105
8083,1756875435.04,455,midsize,3194.349853515625,396.8710632324219,3548.440185546875,560.1172485351562,89.96061706542969,-4.541077136993408,Localizer,36.002934499259524,-86.60780061664238
8083,1756875435.04,456,pickup,2309.349609375,683.2281494140625,2776.20654296875,882.5856323242188,84.1827163696289,-4.859334945678711,Localizer,36.00298929387377,-86.60792210757548
8083,1756875435.04,458,midsize,382.9532470703125,793.231689453125,761.9788818359375,959.1727905273438,77.9365005493164,-7.875415325164795,Localizer,36.003163503961936,-86.60811472613194
8084,1756875435.07,453,midsize,4378.5625,554.2059936523438,4393.318359375,591.2855224609375,23.874631881713867,20.871320724487305,Localizer,36.002830304934655,-86.60771831477965
8084,1756875435.07,455,midsize,3282.020263671875,391.1055603027344,3637.8818359375,556.6021118164062,89.07746124267578,-4.860012054443359,Localizer,36.002926312821764,-86.60779142449718
8084,1756875435.07,456,pickup,2391.93798828125,675.2483520507812,2864.260009765625,880.0728759765625,84.16065216064453,-5.626412868499756,Localizer,36.00298174731916,-86.60791349506289
8084,1756875435.07,458,midsize,472.0576477050781,786.0127563476562,848.2523193359375,953.5689697265625,84.1965560913086,-7.553342819213867,Localizer,36.003156056043636,-86.60810599436662
8085,1756875435.1,453,midsize,4403.27587890625,576.2339477539062,4415.21826171875,606.053955078125,24.63352394104004,21.105905532836914,Localizer,36.00282687408968,-86.60771900834193
8085,1756875435.1,455,midsize,3372.2529296875,384.1945495605469,3730.9501953125,553.8217163085938,90.52021789550781,-5.358120918273926,Localizer,36.00291783284859,-86.60778189248462
8085,1756875435.1,456,pickup,2474.494140625,669.4046020507812,2952.7255859375,878.6240844726562,83.89259338378906,-5.596459865570068,Localizer,36.00297404805671,-86.60790507178854
8085,1756875435.1,458,midsize,559.8150634765625,781.3228149414062,932.5570068359375,949.8384399414062,85.40499114990234,-6.535702705383301,Localizer,36.00314854179655,-86.60809765576282
8086,1756875435.14,453,midsize,4428.5634765625,598.1922607421875,4437.6474609375,620.9149780273438,25.20502471923828,21.28369903564453,Localizer,36.00282340226565,-86.60771964886267
8086,1756875435.14,455,midsize,3461.2900390625,377.6191711425781,3824.21728515625,550.8521728515625,90.25541687011719,-5.685471534729004,Localizer,36.002909384581244,-86.60777240726087
8086,1756875435.14,456,pickup,2565.509765625,664.3759765625,3042.546875,874.836669921875,87.93450927734375,-5.383845806121826,Localizer,36.002965941288956,-86.60789608006252
8086,1756875435.14,458,midsize,646.3165893554688,780.7184448242188,1015.3099975585938,946.2235717773438,85.1551284790039,-4.8131794929504395,Localizer,36.0031409520277,-86.60808968147913
8087,1756875435.17,453,midsize,4454.19580078125,620.0540771484375,4460.43212890625,635.8652954101562,25.592178344726562,21.40503692626953,Localizer,36.00281990987019,-86.60772025336047
8087,1756875435.17,455,midsize,3534.412841796875,374.09344482421875,3870.69140625,543.0809326171875,73.209228515625,-4.746354579925537,Localizer,36.00290402174601,-86.60776578747951
8087,1756875435.17,456,pickup,2652.595458984375,659.642822265625,3128.906982421875,869.4447021484375,86.92476654052734,-5.277797222137451,Localizer,36.00295822096829,-86.60788733058386
8087,1756875435.17,458,midsize,735.5307006835938,776.970458984375,1101.045166015625,940.4369506835938,87.2576904296875,-4.609724998474121,Localizer,36.00313334149797,-86.6080811289749
8088,1756875435.2,453,midsize,4479.7880859375,641.4591064453125,4482.822265625,650.980712890625,25.592178344726562,21.40503692626953,Detector,36.00281646004312,-86.6077208533029
8088,1756875435.2,455,midsize,3608.1982421875,372.2953186035156,3881.038818359375,531.5704956054688,62.53031921386719,-3.114835739135742,Detector,36.00290044135504,-86.6077607077095
8088,1756875435.2,456,pickup,2737.5478515625,654.11279296875,3211.420654296875,858.5332641601562,85.03253173828125,-5.710679531097412,Detector,36.00295101073061,-86.60787840805679
8088,1756875435.2,458,midsize,832.304443359375,774.2125854492188,1191.54833984375,933.8829345703125,92.6846694946289,-4.2079243659973145,Detector,36.00312514327669,-86.60807201535076
8089,1756875435.24,453,midsize,4503.3427734375,663.893310546875,4504.71875,667.083740234375,24.771604537963867,21.660629272460938,Localizer,36.00281307911906,-86.60772172841156
8089,1756875435.24,455,midsize,3686.54150390625,376.7646484375,3907.529052734375,524.92578125,67.52325439453125,-0.49065589904785156,Localizer,36.00289544736553,-86.60775549476026
8089,1756875435.24,456,pickup,2818.32275390625,650.2702026367188,3291.98779296875,857.9154052734375,82.06228637695312,-4.8821539878845215,Localizer,36.00294362229468,-86.60787059336104
8089,1756875435.24,458,midsize,920.7340698242188,769.4440307617188,1278.8232421875,929.7733764648438,90.0779800415039,-4.327808380126953,Localizer,36.003117449060326,-86.60806344637183
8090,1756875435.27,455,midsize,3761.547119140625,375.4989013671875,3938.961669921875,516.957763671875,70.1288833618164,-0.44733190536499023,Localizer,36.00289062904038,-86.6077496483533
8090,1756875435.27,456,pickup,2899.186767578125,645.326416015625,3375.268310546875,853.2128295898438,81.74408721923828,-4.983128547668457,Localizer,36.00293629079571,-86.60786227718867
8090,1756875435.27,458,midsize,1007.3507690429688,764.2713012695312,1363.43505859375,925.0545654296875,87.76239013671875,-4.547770023345947,Localizer,36.003109998543366,-86.60805501156992
8091,1756875435.3,455,midsize,3834.35205078125,380.1885986328125,3974.234130859375,509.9960021972656,71.3709716796875,0.9632619619369507,Localizer,36.00288547558335,-86.60774426536061
8091,1756875435.3,456,pickup,2979.979736328125,639.7635498046875,3462.840087890625,849.118896484375,82.30073547363281,-5.256219863891602,Localizer,36.002928752687914,-86.60785375346316
8091,1756875435.3,458,midsize,1091.6776123046875,759.10498046875,1445.45263671875,920.8421020507812,85.38273620605469,-4.663669109344482,Localizer,36.00310274127597,-86.60804682126708
8092,1756875435.34,455,midsize,3905.525146484375,382.6351013183594,4007.583251953125,510.5636901855469,70.66236877441406,1.903562307357788,Localizer,36.002880303625,-86.60773946944583
8092,1756875435.34,456,pickup,3063.58740234375,634.8993530273438,3543.230712890625,842.9856567382812,82.11919403076172,-5.15257453918457,Localizer,36.00292145941339,-86.60784532702345
8092,1756875435.34,458,midsize,1178.305908203125,755.7188110351562,1529.3717041015625,916.8236694335938,86.1084976196289,-4.30072546005249,Localizer,36.0030951928682,-86.60803854897429
8093,1756875435.37,455,midsize,3970.9375,385.72271728515625,4044.856689453125,506.9112854003906,68.63878631591797,2.10195255279541,Localizer,36.00287534810426,-86.60773447876869
8093,1756875435.37,456,pickup,3144.934814453125,630.7181396484375,3624.73193359375,838.1351928710938,81.48426818847656,-4.896183490753174,Localizer,36.00291413889209,-86.60783708409353
8093,1756875435.37,458,midsize,1265.727294921875,750.6543579101562,1617.120849609375,911.8995361328125,87.51863861083984,-4.600576877593994,Localizer,36.003087537625994,-86.6080298971906
8094,1756875435.4,455,midsize,4039.576171875,387.8246765136719,4079.727294921875,502.6345520019531,68.63878631591797,2.10195255279541,Detector,36.00287040812013,-86.60772931906239
8094,1756875435.4,456,pickup,3231.34814453125,626.09619140625,3711.76708984375,829.5830078125,84.8910903930664,-5.080453872680664,Detector,36.00290646026141,-86.60782803681131
8094,1756875435.4,458,midsize,1352.4013671875,745.6370239257812,1699.9066162109375,906.26171875,86.50701904296875,-4.723128795623779,Detector,36.00308016640069,-86.60802145553714
8095,1756875435.44,455,midsize,4106.3046875,400.5118103027344,4126.2529296875,493.9199523925781,69.37328338623047,4.028068542480469,Localizer,36.00286477917346,-86.60772417873793
8095,1756875435.44,456,pickup,3318.148681640625,618.9251708984375,3807.0703125,828.2164916992188,87.677001953125,-5.4961771965026855,Localizer,36.0028981969916,-86.60781890848932
8095,1756875435.44,458,midsize,1439.7955322265625,742.0322265625,1784.857421875,902.0983276367188,87.06037902832031,-4.390916347503662,Localizer,36.003072525730765,-86.60801305033696
8095,1756875435.44,459,truck (other),5.10872745513916,1009.7385864257812,372.5937805175781,1274.1865234375,5.108715057373047,-12.168472290039062,Localizer,36.003173090414535,-86.60817832797882
8096,1756875435.47,455,midsize,4127.79296875,427.6622009277344,4154.96630859375,510.45904541015625,44.787818908691406,9.820188522338867,Localizer,36.002860830209656,-86.60772524659112
8096,1756875435.47,456,pickup,3398.677001953125,613.4580688476562,3874.53466796875,822.4583740234375,79.72938537597656,-5.182330131530762,Localizer,36.00289162564179,-86.60781116805276
8096,1756875435.47,458,midsize,1526.258544921875,737.4251098632812,1866.722900390625,898.33251953125,86.19019317626953,-4.334275722503662,Localizer,36.00306508946207,-86.60800478312983
8096,1756875435.47,459,truck (other),-6.362845420837402,995.8353881835938,369.360595703125,1245.2156982421875,-5.012998580932617,-13.042023658752441,Localizer,36.0031757688768,-86.60817672396247
8097,1756875435.5,455,midsize,4172.18359375,443.95489501953125,4185.51416015625,511.2601013183594,46.00961685180664,11.017003059387207,Localizer,36.00285661727819,-86.60772300680605
8097,1756875435.5,456,pickup,3473.813232421875,612.489990234375,3913.87255859375,817.3087158203125,69.92799377441406,-3.3241329193115234,Localizer,36.00288644671741,-86.60780536245535
8097,1756875435.5,458,midsize,1612.2833251953125,734.5161743164062,1950.5325927734375,894.873046875,86.20886993408203,-3.92999529838562,Localizer,36.00305748906424,-86.6079965644291
8097,1756875435.5,459,truck (other),-14.950753211975098,988.8536376953125,362.6432800292969,1236.232666015625,-7.883412837982178,-10.65424919128418,Localizer,36.0031772099342,-86.60817656222665
8098,1756875435.54,455,midsize,4185.92041015625,470.0762634277344,4203.69775390625,528.7432861328125,28.69058609008789,15.113744735717773,Localizer,36.00285358254751,-86.60772494358721
8098,1756875435.54,456,pickup,3535.277099609375,614.2652587890625,3917.767578125,808.3898315429688,55.18848419189453,-1.20426607131958,Localizer,36.00288361525774,-86.60780177608929
8098,1756875435.54,458,midsize,1699.91650390625,729.4530029296875,2039.435791015625,889.3436279296875,87.97559356689453,-4.408143043518066,Localizer,36.00304975071443,-86.6079877602341
8098,1756875435.54,459,truck (other),-26.94883155822754,977.7789916992188,352.7104187011719,1234.2886962890625,-11.121374130249023,-10.207430839538574,Localizer,36.003178810813154,-86.60817685071075
8099,1756875435.57,455,midsize,4214.61328125,489.4585876464844,4224.134765625,536.5012817382812,29.5645694732666,15.939130783081055,Localizer,36.00285029089454,-86.60772474407005
8099,1756875435.57,456,pickup,3600.915771484375,620.93408203125,3902.207275390625,799.8117065429688,51.177635192871094,1.9526431560516357,Localizer,36.00288132026439,-86.60779928998323
8099,1756875435.57,458,midsize,1787.4083251953125,723.9207763671875,2126.69921875,884.72802734375,87.91822052001953,-4.730679512023926,Localizer,36.00304206603904,-86.60797905505143
8099,1756875435.57,459,truck (other),-39.37007522583008,972.314697265625,336.29443359375,1220.9920654296875,-13.508512496948242,-8.778919219970703,Localizer,36.0031809969073,-86.60817714381203
8100,1756875435.6,456,pickup,3652.093505859375,622.88671875,3912.853515625,792.5962524414062,51.177635192871094,1.9526431560516357,Detector,36.00287858678081,-86.60779600431043
8100,1756875435.6,458,midsize,1869.9033203125,718.9295654296875,2209.551025390625,879.5140991210938,84.56454467773438,-4.872981548309326,Detector,36.003034811310556,-86.60797076918719
8100,1756875435.6,459,truck (other),158.76966857910156,978.4893188476562,763.750732421875,1249.5263671875,175.7965850830078,-6.648648738861084,Detector,36.003151278649796,-86.60815114226186
8101,1756875435.64,456,pickup,3705.2412109375,614.1297607421875,3909.536865234375,785.1383666992188,50.253814697265625,-0.20070910453796387,Localizer,36.00287679620763,-86.60779246416395
8101,1756875435.64,458,midsize,1954.833984375,714.314697265625,2292.77392578125,874.2719116210938,84.63655090332031,-4.824273586273193,Localizer,36.003027402267946,-86.60796236582061
8101,1756875435.64,459,truck (other),240.1278076171875,973.5739135742188,990.8594970703125,1259.9835205078125,128.66629028320312,-7.112170219421387,Localizer,36.003137176157345,-86.60813771167294
8102,1756875435.67,456,pickup,3754.84619140625,617.5347900390625,3904.635009765625,777.6362915039062,47.73529815673828,0.8762166500091553,Localizer,36.0028748266162,-86.60779006256865
8102,1756875435.67,458,midsize,2040.6820068359375,710.2334594726562,2377.497802734375,869.6100463867188,85.44181823730469,-4.625262260437012,Localizer,36.003019825469835,-86.60795391327954
8102,1756875435.67,459,truck (other),300.63897705078125,964.7064208984375,1150.5572509765625,1269.146240234375,85.2894287109375,-7.457279682159424,Localizer,36.00312727361962,-86.60812792240671
8103,1756875435.7,456,pickup,3797.28564453125,619.5601196289062,3905.751708984375,765.2794799804688,45.372352600097656,0.733112096786499,Localizer,36.002873124903786,-86.60778724789371
8103,1756875435.7,458,midsize,2125.043212890625,704.9462280273438,2461.868408203125,864.7357788085938,84.92326354980469,-4.82585334777832,Localizer,36.00301238375651,-86.60794544251162
8103,1756875435.7,459,truck (other),368.77777099609375,959.8472290039062,1255.699951171875,1273.2490234375,63.440040588378906,-5.5957560539245605,Localizer,36.00311952323706,-86.60812016221745
8104,1756875435.74,456,pickup,3848.55712890625,624.3312377929688,3909.852783203125,758.7188110351562,49.041324615478516,1.9134998321533203,Localizer,36.002870569290735,-86.60778451500893
8104,1756875435.74,458,midsize,2209.5712890625,699.4921875,2550.6787109375,859.9524536132812,85.64291381835938,-5.101269245147705,Localizer,36.00300472080877,-86.6079367426209
8104,1756875435.74,459,truck (other),437.4473876953125,959.0516357421875,1340.4219970703125,1275.506103515625,55.548622131347656,-3.0982308387756348,Localizer,36.003112565864164,-86.60811340950177
8105,1756875435.77,456,pickup,3886.40869140625,642.2473754882812,3910.022216796875,755.4514770507812,43.1348762512207,6.013360977172852,Localizer,36.00286827113304,-86.60778382759592
8105,1756875435.77,458,midsize,2294.948486328125,695.6239013671875,2636.424560546875,855.3889770507812,85.40789794921875,-4.7711310386657715,Localizer,36.00299707874719,-86.60792825508588
8105,1756875435.77,459,truck (other),522.4904174804688,956.7984619140625,1415.006103515625,1271.07666015625,62.199249267578125,-1.7111501693725586,Localizer,36.00310568551263,-86.60810592066125
8106,1756875435.8,458,midsize,2375.2177734375,690.9453735351562,2722.383056640625,852.9807739257812,82.90221405029297,-4.722585201263428,Detector,36.00298960319734,-86.60792007573751
8106,1756875435.8,459,truck (other),627.403076171875,963.45263671875,1501.689697265625,1261.8348388671875,80.15911865234375,1.1462726593017578,Detector,36.00309718226997,-86.608097231016
8107,1756875435.84,458,midsize,2457.916015625,685.1650390625,2805.6591796875,847.6631469726562,82.48986053466797,-5.0523600578308105,Localizer,36.00298229064175,-86.60791162791479
8107,1756875435.84,459,truck (other),718.0546875,957.87353515625,1578.7432861328125,1251.4693603515625,80.3253173828125,-0.1242285966873169,Localizer,36.00309032738522,-86.60808884061257
8108,1756875435.87,458,midsize,2541.064208984375,678.5685424804688,2887.837890625,840.4490966796875,82.46089935302734,-5.569085597991943,Localizer,36.00297510463009,-86.60790301316288
8108,1756875435.87,459,truck (other),792.5313720703125,950.0460815429688,1648.6817626953125,1241.27978515625,73.13133239746094,-1.8891712427139282,Localizer,36.003084599187126,-86.6080813569971
8109,1756875435.9,458,midsize,2624.166015625,671.4925537109375,2974.92626953125,834.5400390625,83.50833129882812,-6.060441493988037,Localizer,36.00296764710777,-86.60789421510665
8109,1756875435.9,459,truck (other),899.7440795898438,944.7955932617188,1735.0504150390625,1227.9232177734375,90.69834899902344,-2.393946886062622,Localizer,36.00307666637095,-86.60807162441479
8110,1756875435.94,458,midsize,2707.2353515625,666.4000244140625,3061.8193359375,830.2960205078125,83.6014633178711,-5.7783379554748535,Localizer,36.002960048108385,-86.60788566682805
8110,1756875435.94,459,truck (other),1010.1795654296875,938.3800048828125,1825.9603271484375,1215.621826171875,100.34818267822266,-3.0399205684661865,Localizer,36.003068370836694,-86.6080615172138
8111,1756875435.97,458,midsize,2790.703125,662.2495727539062,3147.35595703125,826.5188598632812,83.44385528564453,-5.276455879211426,Localizer,36.00295243114095,-86.60787725117109
8111,1756875435.97,459,truck (other),1113.0926513671875,933.4800415039062,1908.2789306640625,1205.483642578125,99.16871643066406,-3.013596773147583,Localizer,36.00306063203865,-86.60805232883513
8112,1756875436.0,458,midsize,2877.41162109375,657.8331909179688,3230.17578125,820.7988891601562,84.46600341796875,-4.990548610687256,Detector,36.00294486494484,-86.60786864701998
8112,1756875436.0,459,truck (other),1220.6148681640625,936.8026123046875,1987.1583251953125,1207.4190673828125,100.97309875488281,-0.05370140075683594,Detector,36.00305198120584,-86.60804427950576
8112,1756875436.0,462,sedan,59.412841796875,1365.29150390625,670.6779174804688,1613.56396484375,0.0,0.0,Detector,36.00312619591789,-86.6081985546991
8113,1756875436.04,458,midsize,2961.46435546875,653.0795288085938,3315.00341796875,817.0413208007812,84.2240219116211,-4.856726169586182,Localizer,36.00293725862452,-86.6078601769456
8113,1756875436.04,459,truck (other),1323.356689453125,927.3193359375,2088.22314453125,1208.8905029296875,104.60346221923828,-2.1016156673431396,Localizer,36.00304309152573,-86.60803465635605
8113,1756875436.04,461,midsize,59.64393615722656,1076.5208740234375,491.16595458984375,1257.506103515625,59.64375686645508,-1.3636047840118408,Localizer,36.00316301407551,-86.60817329430517
8113,1756875436.04,462,sedan,66.12734985351562,1357.693603515625,664.0790405273438,1609.2236328125,6.7144927978515625,-7.597935676574707,Localizer,36.00312670882217,-86.60819795303267
8114,1756875436.07,458,midsize,3045.72314453125,647.2881469726562,3399.812255859375,812.0489501953125,84.24009704589844,-5.1155924797058105,Localizer,36.00292971923545,-86.60785152689597
8114,1756875436.07,459,truck (other),1417.5546875,916.1973266601562,2179.561279296875,1210.470458984375,98.98651885986328,-4.0490875244140625,Localizer,36.00303508221276,-86.60802575095865
8114,1756875436.07,461,midsize,148.711181640625,1068.0555419921875,585.1871948242188,1248.1875,76.58650970458984,-4.950838088989258,Localizer,36.003155658756036,-86.60816424575641
8114,1756875436.07,462,sedan,99.12586212158203,1359.712158203125,645.8439331054688,1614.2083740234375,20.983810424804688,-2.6839237213134766,Localizer,36.0031257647316,-86.60819766916627
8115,1756875436.11,458,midsize,3127.894775390625,639.8732299804688,3486.621337890625,807.1464233398438,83.62521362304688,-5.795163631439209,Localizer,36.00292223008027,-86.60784275928606
8115,1756875436.11,459,truck (other),1512.3861083984375,908.2656860351562,2260.898193359375,1212.3358154296875,95.04289245605469,-4.488858699798584,Localizer,36.00302734701846,-86.60801746735918
8115,1756875436.11,461,midsize,232.19302368164062,1062.4732666015625,676.1256103515625,1237.4920654296875,79.30696105957031,-5.180428981781006,Localizer,36.00314860773585,-86.60815564457654
8115,1756875436.11,462,sedan,163.14608764648438,1361.9581298828125,645.9384155273438,1616.391845703125,44.57253646850586,-0.8838204145431519,Localizer,36.00312279285101,-86.60819513777767
8116,1756875436.14,458,midsize,3210.247314453125,634.848388671875,3570.051025390625,802.5693359375,82.62628173828125,-5.562880516052246,Localizer,36.00291478141136,-86.60783432393256
8116,1756875436.14,459,truck (other),1605.3114013671875,901.69482421875,2346.72509765625,1210.8695068359375,94.06006622314453,-4.970028400421143,Localizer,36.00301956710718,-86.60800893967428
8116,1756875436.14,461,midsize,318.24029541015625,1057.4613037109375,765.048828125,1231.56396484375,81.45275115966797,-4.973737716674805,Localizer,36.00314127626303,-86.60814729183342
8116,1756875436.14,462,sedan,178.94406127929688,1359.1317138671875,655.778564453125,1611.8626708984375,32.417877197265625,-1.8228740692138672,Localizer,36.003121998706376,-86.60819366774633
8117,1756875436.17,458,midsize,3291.6201171875,630.2678833007812,3650.890625,798.324462890625,81.361083984375,-5.233602523803711,Localizer,36.00290746374511,-86.60782610154786
8117,1756875436.17,459,truck (other),1696.965576171875,893.905517578125,2436.3125,1209.748779296875,93.71533203125,-5.735044002532959,Localizer,36.00301170076125,-86.60800023707463
8117,1756875436.17,461,midsize,407.4259338378906,1052.2552490234375,855.4060668945312,1226.4669189453125,84.51565551757812,-4.780754566192627,Localizer,36.003133701495194,-86.60813875965701
8117,1756875436.17,462,sedan,220.77236938476562,1380.7095947265625,648.7783203125,1614.76513671875,35.45743179321289,4.574089527130127,Localizer,36.003119433616725,-86.60819340094199
8118,1756875436.2,458,midsize,3378.810791015625,627.8143310546875,3734.800048828125,794.9912109375,84.46441650390625,-4.356661796569824,Detector,36.002899610393854,-86.60781767574515
8118,1756875436.2,459,truck (other),1792.8717041015625,898.289306640625,2529.7734375,1207.6368408203125,96.10514068603516,-3.2831804752349854,Detector,36.0030030157455,-86.60799185350237
8118,1756875436.2,461,midsize,508.8000793457031,1050.927490234375,947.462646484375,1224.016357421875,92.15245819091797,-3.3109335899353027,Detector,36.003125202076646,-86.60812995767749
8118,1756875436.2,462,sedan,256.22979736328125,1385.28369140625,647.07763671875,1616.2445068359375,35.45743179321289,4.574089527130127,Detector,36.00311771091361,-86.60819225643654
8119,1756875436.24,458,midsize,3462.563720703125,621.2650146484375,3822.770751953125,790.1542358398438,84.86204528808594,-5.058309555053711,Localizer,36.002891918584716,-86.60780880189056
8119,1756875436.24,459,truck (other),1862.451416015625,889.3059692382812,2611.238525390625,1203.1787109375,81.64024353027344,-5.3291544914245605,Localizer,36.00299668395824,-86.60798421286539
8119,1756875436.24,461,midsize,598.0279541015625,1048.14404296875,1029.710205078125,1217.263427734375,87.9646224975586,-2.9688143730163574,Localizer,36.003117937704005,-86.60812180763068
8119,1756875436.24,462,sedan,288.8719787597656,1397.6248779296875,643.140380859375,1624.60107421875,34.11260986328125,6.653009414672852,Localizer,36.0031155807984,-86.6081920642229
8120,1756875436.27,458,midsize,3537.347900390625,617.2294921875,3876.91552734375,784.0468139648438,73.8190689086914,-4.401623249053955,Localizer,36.00288619231162,-86.60780201336925
8120,1756875436.27,459,truck (other),1943.154296875,883.7039184570312,2681.6845703125,1194.3326416015625,79.23221588134766,-5.628172397613525,Localizer,36.002990376819014,-86.6079764924736
8120,1756875436.27,461,midsize,687.6661376953125,1042.935302734375,1119.092529296875,1210.3677978515625,88.83319091796875,-3.514892816543579,Localizer,36.00311043938942,-86.60811316890863
8120,1756875436.27,462,sedan,318.236572265625,1406.31494140625,628.7455444335938,1630.2489013671875,29.480342864990234,7.3750786781311035,Localizer,36.003114320121625,-86.60819214178854
8121,1756875436.3,458,midsize,3603.02294921875,616.0855712890625,3898.899169921875,775.016357421875,60.80295181274414,-2.947009325027466,Localizer,36.002882409383794,-86.6077971499358
